i,t,x_tip,y_tip
126235,37.7916,-0.330621,-0.330621
126236,37.7919,-0.330539,-0.330539
126237,37.7922,-0.330457,-0.330457
126238,37.7925,-0.330375,-0.330375
126239,37.7928,-0.330293,-0.330293
126240,37.7931,-0.330211,-0.330211
126241,37.7934,-0.330129,-0.330129
126242,37.7937,-0.330047,-0.330047
126243,37.794,-0.329964,-0.329964
126244,37.7943,-0.329882,-0.329882
126245,37.7946,-0.329799,-0.329799
126246,37.7949,-0.329717,-0.329717
126247,37.7952,-0.329634,-0.329634
126248,37.7955,-0.329551,-0.329551
126249,37.7958,-0.329469,-0.329469
126250,37.7961,-0.329386,-0.329386
126251,37.7964,-0.329303,-0.329303
126252,37.7967,-0.32922,-0.32922
126253,37.797,-0.329137,-0.329137
126254,37.7973,-0.329054,-0.329054
126255,37.7976,-0.328971,-0.328971
126256,37.7979,-0.328887,-0.328887
126257,37.7982,-0.328804,-0.328804
126258,37.7985,-0.328721,-0.328721
126259,37.7988,-0.328637,-0.328637
126260,37.7991,-0.328554,-0.328554
126261,37.7994,-0.32847,-0.32847
126262,37.7997,-0.328387,-0.328387
126263,37.8,-0.328303,-0.328303
126264,37.8003,-0.328219,-0.328219
126265,37.8006,-0.328136,-0.328136
126266,37.8009,-0.328052,-0.328052
126267,37.8012,-0.327968,-0.327968
126268,37.8015,-0.327883,-0.327883
126269,37.8018,-0.3278,-0.3278
126270,37.8021,-0.327715,-0.327715
126271,37.8024,-0.327631,-0.327631
126272,37.8027,-0.327547,-0.327547
126273,37.803,-0.327463,-0.327463
126274,37.8033,-0.327378,-0.327378
126275,37.8036,-0.327294,-0.327294
126276,37.8039,-0.327209,-0.327209
126277,37.8042,-0.327125,-0.327125
126278,37.8045,-0.32704,-0.32704
126279,37.8048,-0.326955,-0.326955
126280,37.8051,-0.32687,-0.32687
126281,37.8054,-0.326786,-0.326786
126282,37.8057,-0.326701,-0.326701
126283,37.806,-0.326615,-0.326615
126284,37.8063,-0.32653,-0.32653
126285,37.8066,-0.326445,-0.326445
126286,37.8069,-0.32636,-0.32636
126287,37.8072,-0.326275,-0.326275
126288,37.8075,-0.32619,-0.32619
126289,37.8078,-0.326104,-0.326104
126290,37.8081,-0.326019,-0.326019
126291,37.8084,-0.325933,-0.325933
126292,37.8087,-0.325848,-0.325848
126293,37.809,-0.325762,-0.325762
126294,37.8093,-0.325676,-0.325676
126295,37.8096,-0.32559,-0.32559
126296,37.8099,-0.325505,-0.325505
126297,37.8102,-0.325419,-0.325419
126298,37.8105,-0.325333,-0.325333
126299,37.8108,-0.325247,-0.325247
126300,37.8111,-0.325161,-0.325161
126301,37.8114,-0.325075,-0.325075
126302,37.8117,-0.324988,-0.324988
126303,37.812,-0.324902,-0.324902
126304,37.8123,-0.324816,-0.324816
126305,37.8126,-0.32473,-0.32473
126306,37.8129,-0.324643,-0.324643
126307,37.8132,-0.324556,-0.324556
126308,37.8135,-0.32447,-0.32447
126309,37.8138,-0.324383,-0.324383
126310,37.8141,-0.324296,-0.324296
126311,37.8144,-0.32421,-0.32421
126312,37.8147,-0.324123,-0.324123
126313,37.815,-0.324036,-0.324036
126314,37.8153,-0.323949,-0.323949
126315,37.8156,-0.323862,-0.323862
126316,37.8159,-0.323775,-0.323775
126317,37.8162,-0.323688,-0.323688
126318,37.8165,-0.3236,-0.3236
126319,37.8168,-0.323513,-0.323513
126320,37.8171,-0.323426,-0.323426
126321,37.8174,-0.323338,-0.323338
126322,37.8177,-0.323251,-0.323251
126323,37.818,-0.323163,-0.323163
126324,37.8183,-0.323076,-0.323076
126325,37.8186,-0.322988,-0.322988
126326,37.8189,-0.3229,-0.3229
126327,37.8192,-0.322813,-0.322813
126328,37.8195,-0.322725,-0.322725
126329,37.8198,-0.322637,-0.322637
126330,37.8201,-0.322549,-0.322549
126331,37.8204,-0.322461,-0.322461
126332,37.8207,-0.322373,-0.322373
126333,37.821,-0.322284,-0.322284
126334,37.8213,-0.322196,-0.322196
126335,37.8216,-0.322108,-0.322108
126336,37.8219,-0.32202,-0.32202
126337,37.8222,-0.321931,-0.321931
126338,37.8225,-0.321843,-0.321843
126339,37.8228,-0.321754,-0.321754
126340,37.8231,-0.321666,-0.321666
126341,37.8234,-0.321577,-0.321577
126342,37.8237,-0.321488,-0.321488
126343,37.824,-0.3214,-0.3214
126344,37.8243,-0.321311,-0.321311
126345,37.8246,-0.321222,-0.321222
126346,37.8249,-0.321133,-0.321133
126347,37.8251,-0.321044,-0.321044
126348,37.8254,-0.320955,-0.320955
126349,37.8257,-0.320866,-0.320866
126350,37.826,-0.320776,-0.320776
126351,37.8263,-0.320687,-0.320687
126352,37.8266,-0.320598,-0.320598
126353,37.8269,-0.320509,-0.320509
126354,37.8272,-0.320419,-0.320419
126355,37.8275,-0.320329,-0.320329
126356,37.8278,-0.32024,-0.32024
126357,37.8281,-0.32015,-0.32015
126358,37.8284,-0.320061,-0.320061
126359,37.8287,-0.319971,-0.319971
126360,37.829,-0.319881,-0.319881
126361,37.8293,-0.319791,-0.319791
126362,37.8296,-0.319701,-0.319701
126363,37.8299,-0.319611,-0.319611
126364,37.8302,-0.319521,-0.319521
126365,37.8305,-0.319431,-0.319431
126366,37.8308,-0.319341,-0.319341
126367,37.8311,-0.319251,-0.319251
126368,37.8314,-0.319161,-0.319161
126369,37.8317,-0.31907,-0.31907
126370,37.832,-0.31898,-0.31898
126371,37.8323,-0.318889,-0.318889
126372,37.8326,-0.318799,-0.318799
126373,37.8329,-0.318708,-0.318708
126374,37.8332,-0.318617,-0.318617
126375,37.8335,-0.318527,-0.318527
126376,37.8338,-0.318436,-0.318436
126377,37.8341,-0.318345,-0.318345
126378,37.8344,-0.318254,-0.318254
126379,37.8347,-0.318163,-0.318163
126380,37.835,-0.318072,-0.318072
126381,37.8353,-0.317981,-0.317981
126382,37.8356,-0.31789,-0.31789
126383,37.8359,-0.317799,-0.317799
126384,37.8362,-0.317708,-0.317708
126385,37.8365,-0.317616,-0.317616
126386,37.8368,-0.317525,-0.317525
126387,37.8371,-0.317433,-0.317433
126388,37.8374,-0.317342,-0.317342
126389,37.8377,-0.31725,-0.31725
126390,37.838,-0.317159,-0.317159
126391,37.8383,-0.317067,-0.317067
126392,37.8386,-0.316976,-0.316976
126393,37.8389,-0.316884,-0.316884
126394,37.8392,-0.316792,-0.316792
126395,37.8395,-0.3167,-0.3167
126396,37.8398,-0.316608,-0.316608
126397,37.8401,-0.316516,-0.316516
126398,37.8404,-0.316424,-0.316424
126399,37.8407,-0.316332,-0.316332
126400,37.841,-0.31624,-0.31624
126401,37.8413,-0.316147,-0.316147
126402,37.8416,-0.316055,-0.316055
126403,37.8419,-0.315963,-0.315963
126404,37.8422,-0.31587,-0.31587
126405,37.8425,-0.315778,-0.315778
126406,37.8428,-0.315685,-0.315685
126407,37.8431,-0.315593,-0.315593
126408,37.8434,-0.3155,-0.3155
126409,37.8437,-0.315407,-0.315407
126410,37.844,-0.315315,-0.315315
126411,37.8443,-0.315222,-0.315222
126412,37.8446,-0.315129,-0.315129
126413,37.8449,-0.315036,-0.315036
126414,37.8452,-0.314943,-0.314943
126415,37.8455,-0.31485,-0.31485
126416,37.8458,-0.314757,-0.314757
126417,37.8461,-0.314664,-0.314664
126418,37.8464,-0.31457,-0.31457
126419,37.8467,-0.314477,-0.314477
126420,37.847,-0.314384,-0.314384
126421,37.8473,-0.31429,-0.31429
126422,37.8476,-0.314197,-0.314197
126423,37.8479,-0.314103,-0.314103
126424,37.8482,-0.31401,-0.31401
126425,37.8485,-0.313916,-0.313916
126426,37.8488,-0.313822,-0.313822
126427,37.8491,-0.313728,-0.313728
126428,37.8494,-0.313635,-0.313635
126429,37.8497,-0.313541,-0.313541
126430,37.85,-0.313447,-0.313447
126431,37.8503,-0.313353,-0.313353
126432,37.8506,-0.313259,-0.313259
126433,37.8509,-0.313165,-0.313165
126434,37.8512,-0.313071,-0.313071
126435,37.8515,-0.312976,-0.312976
126436,37.8518,-0.312882,-0.312882
126437,37.8521,-0.312788,-0.312788
126438,37.8524,-0.312694,-0.312694
126439,37.8527,-0.312599,-0.312599
126440,37.853,-0.312505,-0.312505
126441,37.8533,-0.31241,-0.31241
126442,37.8536,-0.312315,-0.312315
126443,37.8539,-0.312221,-0.312221
126444,37.8542,-0.312126,-0.312126
126445,37.8545,-0.312032,-0.312032
126446,37.8548,-0.311937,-0.311937
126447,37.8551,-0.311842,-0.311842
126448,37.8554,-0.311747,-0.311747
126449,37.8557,-0.311652,-0.311652
126450,37.856,-0.311557,-0.311557
126451,37.8563,-0.311461,-0.311461
126452,37.8566,-0.311367,-0.311367
126453,37.8569,-0.311271,-0.311271
126454,37.8572,-0.311176,-0.311176
126455,37.8575,-0.311081,-0.311081
126456,37.8578,-0.310985,-0.310985
126457,37.8581,-0.31089,-0.31089
126458,37.8584,-0.310794,-0.310794
126459,37.8587,-0.310699,-0.310699
126460,37.859,-0.310603,-0.310603
126461,37.8593,-0.310508,-0.310508
126462,37.8596,-0.310412,-0.310412
126463,37.8599,-0.310316,-0.310316
126464,37.8602,-0.31022,-0.31022
126465,37.8605,-0.310124,-0.310124
126466,37.8608,-0.310028,-0.310028
126467,37.8611,-0.309932,-0.309932
126468,37.8614,-0.309836,-0.309836
126469,37.8617,-0.30974,-0.30974
126470,37.862,-0.309644,-0.309644
126471,37.8623,-0.309548,-0.309548
126472,37.8626,-0.309452,-0.309452
126473,37.8629,-0.309355,-0.309355
126474,37.8632,-0.309259,-0.309259
126475,37.8635,-0.309162,-0.309162
126476,37.8638,-0.309066,-0.309066
126477,37.8641,-0.30897,-0.30897
126478,37.8644,-0.308873,-0.308873
126479,37.8647,-0.308776,-0.308776
126480,37.865,-0.30868,-0.30868
126481,37.8653,-0.308583,-0.308583
126482,37.8656,-0.308486,-0.308486
126483,37.8659,-0.308389,-0.308389
126484,37.8662,-0.308292,-0.308292
126485,37.8665,-0.308195,-0.308195
126486,37.8668,-0.308098,-0.308098
126487,37.8671,-0.308001,-0.308001
126488,37.8674,-0.307904,-0.307904
126489,37.8677,-0.307807,-0.307807
126490,37.868,-0.307709,-0.307709
126491,37.8683,-0.307612,-0.307612
126492,37.8686,-0.307515,-0.307515
126493,37.8689,-0.307417,-0.307417
126494,37.8692,-0.30732,-0.30732
126495,37.8695,-0.307222,-0.307222
126496,37.8698,-0.307125,-0.307125
126497,37.8701,-0.307027,-0.307027
126498,37.8704,-0.306929,-0.306929
126499,37.8707,-0.306831,-0.306831
126500,37.871,-0.306734,-0.306734
126501,37.8713,-0.306636,-0.306636
126502,37.8716,-0.306538,-0.306538
126503,37.8719,-0.30644,-0.30644
126504,37.8722,-0.306342,-0.306342
126505,37.8725,-0.306244,-0.306244
126506,37.8728,-0.306146,-0.306146
126507,37.8731,-0.306047,-0.306047
126508,37.8734,-0.305949,-0.305949
126509,37.8737,-0.305851,-0.305851
126510,37.874,-0.305753,-0.305753
126511,37.8743,-0.305654,-0.305654
126512,37.8746,-0.305556,-0.305556
126513,37.8749,-0.305457,-0.305457
126514,37.8751,-0.305359,-0.305359
126515,37.8754,-0.30526,-0.30526
126516,37.8757,-0.305162,-0.305162
126517,37.876,-0.305063,-0.305063
126518,37.8763,-0.304964,-0.304964
126519,37.8766,-0.304865,-0.304865
126520,37.8769,-0.304767,-0.304767
126521,37.8772,-0.304668,-0.304668
126522,37.8775,-0.304568,-0.304568
126523,37.8778,-0.304469,-0.304469
126524,37.8781,-0.30437,-0.30437
126525,37.8784,-0.304271,-0.304271
126526,37.8787,-0.304172,-0.304172
126527,37.879,-0.304073,-0.304073
126528,37.8793,-0.303974,-0.303974
126529,37.8796,-0.303874,-0.303874
126530,37.8799,-0.303775,-0.303775
126531,37.8802,-0.303675,-0.303675
126532,37.8805,-0.303576,-0.303576
126533,37.8808,-0.303476,-0.303476
126534,37.8811,-0.303377,-0.303377
126535,37.8814,-0.303277,-0.303277
126536,37.8817,-0.303177,-0.303177
126537,37.882,-0.303078,-0.303078
126538,37.8823,-0.302978,-0.302978
126539,37.8826,-0.302878,-0.302878
126540,37.8829,-0.302778,-0.302778
126541,37.8832,-0.302678,-0.302678
126542,37.8835,-0.302578,-0.302578
126543,37.8838,-0.302478,-0.302478
126544,37.8841,-0.302378,-0.302378
126545,37.8844,-0.302277,-0.302277
126546,37.8847,-0.302177,-0.302177
126547,37.885,-0.302077,-0.302077
126548,37.8853,-0.301976,-0.301976
126549,37.8856,-0.301876,-0.301876
126550,37.8859,-0.301776,-0.301776
126551,37.8862,-0.301675,-0.301675
126552,37.8865,-0.301575,-0.301575
126553,37.8868,-0.301474,-0.301474
126554,37.8871,-0.301373,-0.301373
126555,37.8874,-0.301272,-0.301272
126556,37.8877,-0.301172,-0.301172
126557,37.888,-0.301071,-0.301071
126558,37.8883,-0.30097,-0.30097
126559,37.8886,-0.300869,-0.300869
126560,37.8889,-0.300768,-0.300768
126561,37.8892,-0.300667,-0.300667
126562,37.8895,-0.300566,-0.300566
126563,37.8898,-0.300464,-0.300464
126564,37.8901,-0.300363,-0.300363
126565,37.8904,-0.300262,-0.300262
126566,37.8907,-0.300161,-0.300161
126567,37.891,-0.30006,-0.30006
126568,37.8913,-0.299958,-0.299958
126569,37.8916,-0.299857,-0.299857
126570,37.8919,-0.299755,-0.299755
126571,37.8922,-0.299653,-0.299653
126572,37.8925,-0.299552,-0.299552
126573,37.8928,-0.29945,-0.29945
126574,37.8931,-0.299349,-0.299349
126575,37.8934,-0.299247,-0.299247
126576,37.8937,-0.299145,-0.299145
126577,37.894,-0.299043,-0.299043
126578,37.8943,-0.298941,-0.298941
126579,37.8946,-0.298839,-0.298839
126580,37.8949,-0.298737,-0.298737
126581,37.8952,-0.298635,-0.298635
126582,37.8955,-0.298533,-0.298533
126583,37.8958,-0.298431,-0.298431
126584,37.8961,-0.298329,-0.298329
126585,37.8964,-0.298226,-0.298226
126586,37.8967,-0.298124,-0.298124
126587,37.897,-0.298021,-0.298021
126588,37.8973,-0.297919,-0.297919
126589,37.8976,-0.297817,-0.297817
126590,37.8979,-0.297714,-0.297714
126591,37.8982,-0.297611,-0.297611
126592,37.8985,-0.297509,-0.297509
126593,37.8988,-0.297406,-0.297406
126594,37.8991,-0.297303,-0.297303
126595,37.8994,-0.2972,-0.2972
126596,37.8997,-0.297098,-0.297098
126597,37.9,-0.296995,-0.296995
126598,37.9003,-0.296892,-0.296892
126599,37.9006,-0.296789,-0.296789
126600,37.9009,-0.296686,-0.296686
126601,37.9012,-0.296583,-0.296583
126602,37.9015,-0.296479,-0.296479
126603,37.9018,-0.296376,-0.296376
126604,37.9021,-0.296273,-0.296273
126605,37.9024,-0.29617,-0.29617
126606,37.9027,-0.296066,-0.296066
126607,37.903,-0.295963,-0.295963
126608,37.9033,-0.29586,-0.29586
126609,37.9036,-0.295756,-0.295756
126610,37.9039,-0.295652,-0.295652
126611,37.9042,-0.295548,-0.295548
126612,37.9045,-0.295445,-0.295445
126613,37.9048,-0.295341,-0.295341
126614,37.9051,-0.295238,-0.295238
126615,37.9054,-0.295134,-0.295134
126616,37.9057,-0.29503,-0.29503
126617,37.906,-0.294926,-0.294926
126618,37.9063,-0.294822,-0.294822
126619,37.9066,-0.294718,-0.294718
126620,37.9069,-0.294614,-0.294614
126621,37.9072,-0.29451,-0.29451
126622,37.9075,-0.294406,-0.294406
126623,37.9078,-0.294301,-0.294301
126624,37.9081,-0.294197,-0.294197
126625,37.9084,-0.294093,-0.294093
126626,37.9087,-0.293988,-0.293988
126627,37.909,-0.293884,-0.293884
126628,37.9093,-0.293779,-0.293779
126629,37.9096,-0.293675,-0.293675
126630,37.9099,-0.29357,-0.29357
126631,37.9102,-0.293466,-0.293466
126632,37.9105,-0.293361,-0.293361
126633,37.9108,-0.293256,-0.293256
126634,37.9111,-0.293151,-0.293151
126635,37.9114,-0.293046,-0.293046
126636,37.9117,-0.292941,-0.292941
126637,37.912,-0.292837,-0.292837
126638,37.9123,-0.292732,-0.292732
126639,37.9126,-0.292627,-0.292627
126640,37.9129,-0.292522,-0.292522
126641,37.9132,-0.292416,-0.292416
126642,37.9135,-0.292311,-0.292311
126643,37.9138,-0.292206,-0.292206
126644,37.9141,-0.2921,-0.2921
126645,37.9144,-0.291995,-0.291995
126646,37.9147,-0.29189,-0.29189
126647,37.915,-0.291784,-0.291784
126648,37.9153,-0.291679,-0.291679
126649,37.9156,-0.291573,-0.291573
126650,37.9159,-0.291467,-0.291467
126651,37.9162,-0.291362,-0.291362
126652,37.9165,-0.291256,-0.291256
126653,37.9168,-0.291151,-0.291151
126654,37.9171,-0.291045,-0.291045
126655,37.9174,-0.290939,-0.290939
126656,37.9177,-0.290833,-0.290833
126657,37.918,-0.290727,-0.290727
126658,37.9183,-0.290621,-0.290621
126659,37.9186,-0.290515,-0.290515
126660,37.9189,-0.290409,-0.290409
126661,37.9192,-0.290303,-0.290303
126662,37.9195,-0.290196,-0.290196
126663,37.9198,-0.29009,-0.29009
126664,37.9201,-0.289984,-0.289984
126665,37.9204,-0.289878,-0.289878
126666,37.9207,-0.289771,-0.289771
126667,37.921,-0.289664,-0.289664
126668,37.9213,-0.289558,-0.289558
126669,37.9216,-0.289451,-0.289451
126670,37.9219,-0.289345,-0.289345
126671,37.9222,-0.289238,-0.289238
126672,37.9225,-0.289132,-0.289132
126673,37.9228,-0.289025,-0.289025
126674,37.9231,-0.288918,-0.288918
126675,37.9234,-0.288811,-0.288811
126676,37.9237,-0.288704,-0.288704
126677,37.924,-0.288597,-0.288597
126678,37.9243,-0.28849,-0.28849
126679,37.9246,-0.288383,-0.288383
126680,37.9249,-0.288276,-0.288276
126681,37.9251,-0.288169,-0.288169
126682,37.9254,-0.288061,-0.288061
126683,37.9257,-0.287954,-0.287954
126684,37.926,-0.287847,-0.287847
126685,37.9263,-0.28774,-0.28774
126686,37.9266,-0.287632,-0.287632
126687,37.9269,-0.287525,-0.287525
126688,37.9272,-0.287417,-0.287417
126689,37.9275,-0.28731,-0.28731
126690,37.9278,-0.287202,-0.287202
126691,37.9281,-0.287094,-0.287094
126692,37.9284,-0.286986,-0.286986
126693,37.9287,-0.286879,-0.286879
126694,37.929,-0.286771,-0.286771
126695,37.9293,-0.286663,-0.286663
126696,37.9296,-0.286555,-0.286555
126697,37.9299,-0.286447,-0.286447
126698,37.9302,-0.286339,-0.286339
126699,37.9305,-0.286231,-0.286231
126700,37.9308,-0.286123,-0.286123
126701,37.9311,-0.286015,-0.286015
126702,37.9314,-0.285907,-0.285907
126703,37.9317,-0.285798,-0.285798
126704,37.932,-0.28569,-0.28569
126705,37.9323,-0.285582,-0.285582
126706,37.9326,-0.285473,-0.285473
126707,37.9329,-0.285365,-0.285365
126708,37.9332,-0.285256,-0.285256
126709,37.9335,-0.285148,-0.285148
126710,37.9338,-0.285039,-0.285039
126711,37.9341,-0.284931,-0.284931
126712,37.9344,-0.284822,-0.284822
126713,37.9347,-0.284713,-0.284713
126714,37.935,-0.284604,-0.284604
126715,37.9353,-0.284495,-0.284495
126716,37.9356,-0.284386,-0.284386
126717,37.9359,-0.284278,-0.284278
126718,37.9362,-0.284169,-0.284169
126719,37.9365,-0.284059,-0.284059
126720,37.9368,-0.28395,-0.28395
126721,37.9371,-0.283841,-0.283841
126722,37.9374,-0.283732,-0.283732
126723,37.9377,-0.283622,-0.283622
126724,37.938,-0.283513,-0.283513
126725,37.9383,-0.283404,-0.283404
126726,37.9386,-0.283295,-0.283295
126727,37.9389,-0.283185,-0.283185
126728,37.9392,-0.283076,-0.283076
126729,37.9395,-0.282966,-0.282966
126730,37.9398,-0.282856,-0.282856
126731,37.9401,-0.282747,-0.282747
126732,37.9404,-0.282637,-0.282637
126733,37.9407,-0.282527,-0.282527
126734,37.941,-0.282418,-0.282418
126735,37.9413,-0.282308,-0.282308
126736,37.9416,-0.282198,-0.282198
126737,37.9419,-0.282088,-0.282088
126738,37.9422,-0.281978,-0.281978
126739,37.9425,-0.281868,-0.281868
126740,37.9428,-0.281758,-0.281758
126741,37.9431,-0.281648,-0.281648
126742,37.9434,-0.281538,-0.281538
126743,37.9437,-0.281427,-0.281427
126744,37.944,-0.281317,-0.281317
126745,37.9443,-0.281207,-0.281207
126746,37.9446,-0.281096,-0.281096
126747,37.9449,-0.280985,-0.280985
126748,37.9452,-0.280875,-0.280875
126749,37.9455,-0.280765,-0.280765
126750,37.9458,-0.280654,-0.280654
126751,37.9461,-0.280543,-0.280543
126752,37.9464,-0.280433,-0.280433
126753,37.9467,-0.280322,-0.280322
126754,37.947,-0.280211,-0.280211
126755,37.9473,-0.2801,-0.2801
126756,37.9476,-0.279989,-0.279989
126757,37.9479,-0.279879,-0.279879
126758,37.9482,-0.279768,-0.279768
126759,37.9485,-0.279656,-0.279656
126760,37.9488,-0.279545,-0.279545
126761,37.9491,-0.279434,-0.279434
126762,37.9494,-0.279323,-0.279323
126763,37.9497,-0.279212,-0.279212
126764,37.95,-0.2791,-0.2791
126765,37.9503,-0.278989,-0.278989
126766,37.9506,-0.278878,-0.278878
126767,37.9509,-0.278766,-0.278766
126768,37.9512,-0.278655,-0.278655
126769,37.9515,-0.278543,-0.278543
126770,37.9518,-0.278432,-0.278432
126771,37.9521,-0.27832,-0.27832
126772,37.9524,-0.278208,-0.278208
126773,37.9527,-0.278097,-0.278097
126774,37.953,-0.277985,-0.277985
126775,37.9533,-0.277873,-0.277873
126776,37.9536,-0.277761,-0.277761
126777,37.9539,-0.277649,-0.277649
126778,37.9542,-0.277537,-0.277537
126779,37.9545,-0.277425,-0.277425
126780,37.9548,-0.277313,-0.277313
126781,37.9551,-0.277201,-0.277201
126782,37.9554,-0.277089,-0.277089
126783,37.9557,-0.276977,-0.276977
126784,37.956,-0.276864,-0.276864
126785,37.9563,-0.276752,-0.276752
126786,37.9566,-0.27664,-0.27664
126787,37.9569,-0.276527,-0.276527
126788,37.9572,-0.276414,-0.276414
126789,37.9575,-0.276302,-0.276302
126790,37.9578,-0.27619,-0.27619
126791,37.9581,-0.276077,-0.276077
126792,37.9584,-0.275964,-0.275964
126793,37.9587,-0.275852,-0.275852
126794,37.959,-0.275739,-0.275739
126795,37.9593,-0.275626,-0.275626
126796,37.9596,-0.275513,-0.275513
126797,37.9599,-0.2754,-0.2754
126798,37.9602,-0.275287,-0.275287
126799,37.9605,-0.275174,-0.275174
126800,37.9608,-0.275061,-0.275061
126801,37.9611,-0.274948,-0.274948
126802,37.9614,-0.274834,-0.274834
126803,37.9617,-0.274721,-0.274721
126804,37.962,-0.274608,-0.274608
126805,37.9623,-0.274495,-0.274495
126806,37.9626,-0.274381,-0.274381
126807,37.9629,-0.274268,-0.274268
126808,37.9632,-0.274155,-0.274155
126809,37.9635,-0.274041,-0.274041
126810,37.9638,-0.273927,-0.273927
126811,37.9641,-0.273813,-0.273813
126812,37.9644,-0.2737,-0.2737
126813,37.9647,-0.273586,-0.273586
126814,37.965,-0.273473,-0.273473
126815,37.9653,-0.273359,-0.273359
126816,37.9656,-0.273245,-0.273245
126817,37.9659,-0.273131,-0.273131
126818,37.9662,-0.273017,-0.273017
126819,37.9665,-0.272903,-0.272903
126820,37.9668,-0.272789,-0.272789
126821,37.9671,-0.272675,-0.272675
126822,37.9674,-0.27256,-0.27256
126823,37.9677,-0.272446,-0.272446
126824,37.968,-0.272332,-0.272332
126825,37.9683,-0.272218,-0.272218
126826,37.9686,-0.272103,-0.272103
126827,37.9689,-0.271989,-0.271989
126828,37.9692,-0.271874,-0.271874
126829,37.9695,-0.27176,-0.27176
126830,37.9698,-0.271645,-0.271645
